Date,AAPL,IBM
2009-06-24,4.836429119110107,100.75525665283203
2009-06-25,4.848214149475098,99.13957977294922
2009-06-26,4.992499828338623,101.81644439697266
2009-06-29,5.123570919036865,101.32887268066406
2009-06-30,5.0921430587768555,101.04206848144531
2009-07-01,5.125,100.38240814208984
2009-07-02,5.044642925262451,99.23518371582031
2009-07-06,4.95357084274292,97.1032485961914
2009-07-07,4.945713996887207,96.88336181640625
2009-07-08,4.854286193847656,95.8795394897461
2009-07-09,4.920000076293945,96.67304229736328
2009-07-10,4.869286060333252,96.5296401977539
2009-07-13,4.9835710525512695,96.82600402832031
2009-07-14,5.072500228881836,98.87189483642578
2009-07-15,5.179999828338623,100.14340209960938
2009-07-16,5.205714225769043,102.14149475097656
2009-07-17,5.324285984039307,108.42256164550781
2009-07-20,5.473928928375244,109.4933090209961
2009-07-21,5.474643230438232,110.77437591552734
2009-07-22,5.635356903076172,111.07074737548828
2009-07-23,5.593928813934326,110.0
2009-07-24,5.6053571701049805,111.54875946044922
2009-07-27,5.7203569412231445,111.806884765625
2009-07-28,5.674285888671875,111.5009536743164
2009-07-29,5.675000190734863,111.24282836914062
2009-07-30,5.775000095367432,112.81070709228516
2009-07-31,5.821071147918701,112.39006042480469
2009-08-03,5.900356769561768,113.65200805664062
2009-08-04,5.89035701751709,113.92925262451172
2009-08-05,5.919642925262451,113.3078384399414
2009-08-06,5.913570880889893,113.1070785522461
2009-08-07,5.9103569984436035,112.9158706665039
2009-08-10,5.916429042816162,112.97322845458984
2009-08-11,5.846070766448975,112.83938598632812
2009-08-12,5.805356979370117,112.42829895019531
2009-08-13,5.951786041259766,114.03441619873047
2009-08-14,5.997857093811035,114.04397583007812
2009-08-17,5.841071128845215,111.55831909179688
2009-08-18,5.772500038146973,111.67304229736328
2009-08-19,5.8125,111.24282836914062
2009-08-20,5.8921427726745605,113.23136138916016
2009-08-21,5.987500190734863,114.38814544677734
2009-08-24,6.075714111328125,114.64627075195312
2009-08-25,6.052143096923828,114.0057373046875
2009-08-26,6.0328569412231445,113.42256164550781
2009-08-27,6.026785850524902,113.50860595703125
2009-08-28,6.152500152587891,114.818359375
2009-08-31,6.005713939666748,111.95028686523438
2009-09-01,5.999642848968506,112.4952163696289
2009-09-02,5.87928581237793,111.22370910644531
2009-09-03,5.944285869598389,111.42447662353516
2009-09-04,5.974286079406738,111.45315551757812
2009-09-08,6.177856922149658,112.75334930419922
2009-09-09,6.170713901519775,111.88336181640625
2009-09-10,6.144999980926514,111.84512329101562
2009-09-11,6.175356864929199,112.61949920654297
2009-09-14,6.101070880889893,111.85468292236328
2009-09-15,6.215713977813721,113.55640411376953
2009-09-16,6.356785774230957,114.24474334716797
2009-09-17,6.49928617477417,115.8126220703125
2009-09-18,6.636785984039307,117.06501007080078
2009-09-21,6.581786155700684,115.70745849609375
2009-09-22,6.61392879486084,116.72084045410156
2009-09-23,6.621428966522217,115.9273452758789
2009-09-24,6.685713768005371,115.38240814208984
2009-09-25,6.500357151031494,114.98088073730469
2009-09-28,6.56678581237793,115.21988677978516
2009-09-29,6.668929100036621,114.11090087890625
2009-09-30,6.647500038146973,113.93881225585938
2009-10-01,6.619643211364746,114.13957977294922
2009-10-02,6.478929042816162,112.23709106445312
2009-10-05,6.650000095367432,113.67112731933594
2009-10-06,6.704999923706055,115.0956039428711
2009-10-07,6.7771430015563965,115.79350280761719
2009-10-08,6.809286117553711,117.13192749023438
2009-10-09,6.748929023742676,117.04589080810547
2009-10-12,6.822143077850342,119.92351531982422
2009-10-13,6.80821418762207,120.6692123413086
2009-10-14,6.8660712242126465,122.09368896484375
2009-10-15,6.772500038146973,121.95028686523438
2009-10-16,6.762499809265137,117.73422241210938
2009-10-19,6.708929061889648,116.40535736083984
2009-10-20,7.164286136627197,117.93498992919922
2009-10-21,7.12571382522583,116.806884765625
2009-10-22,7.310713768005371,115.43977355957031
2009-10-23,7.346428871154785,117.54302215576172
2009-10-26,7.273929119110107,115.30592346191406
2009-10-27,7.20214319229126,114.89483642578125
2009-10-28,7.061070919036865,115.17208099365234
2009-10-29,6.964285850524902,116.77820587158203
2009-10-30,7.002142906188965,117.23709106445312
2009-11-02,6.778571128845215,115.45889282226562
2009-11-03,6.708929061889648,114.27342224121094
2009-11-04,6.81178617477417,116.11854553222656
2009-11-05,6.871428966522217,116.74951934814453
2009-11-06,6.875357151031494,117.12236785888672
2009-11-09,7.033570766448975,118.4703598022461
2009-11-10,7.179286003112793,119.7896728515625
2009-11-11,7.305714130401611,120.98470306396484
2009-11-12,7.255000114440918,121.04206848144531
2009-11-13,7.245357036590576,120.85086059570312
2009-11-16,7.338571071624756,121.57743835449219
2009-11-17,7.360000133514404,121.82600402832031
2009-11-18,7.376429080963135,122.41873931884766
2009-11-19,7.307499885559082,121.68260192871094
2009-11-20,7.112500190734863,121.57743835449219
2009-11-23,7.25,122.0841293334961
2009-11-24,7.333213806152344,122.27533721923828
2009-11-25,7.335713863372803,122.25621032714844
2009-11-27,7.114999771118164,119.11090087890625
2009-11-30,7.182499885559082,119.61759185791016
2009-12-01,7.2228569984436035,121.6921615600586
2009-12-02,7.105713844299316,121.72084045410156
2009-12-03,7.050714015960693,121.988525390625
2009-12-04,7.132143020629883,122.75334930419922
2009-12-07,6.904285907745361,121.3001937866211
2009-12-08,6.762856960296631,121.38623046875
2009-12-09,6.8314290046691895,121.12810516357422
2009-12-10,7.125,122.4952163696289
2009-12-11,7.063570976257324,123.33651733398438
2009-12-14,6.977499961853027,123.94837188720703
2009-12-15,6.993928909301758,123.76673126220703
2009-12-16,6.9678568840026855,123.0783920288086
2009-12-17,6.937857151031494,122.37093353271484
2009-12-18,6.898929119110107,122.34225463867188
2009-12-21,7.001786231994629,122.17973327636719
2009-12-22,7.122857093811035,123.61376953125
2009-12-23,7.185713768005371,123.99617767333984
2009-12-24,7.2696428298950195,124.17781829833984
2009-12-28,7.561429023742676,125.22944641113281
2009-12-29,7.593928813934326,126.46271514892578
2009-12-30,7.458213806152344,125.45889282226562
2009-12-31,7.611785888671875,126.58699798583984
2010-01-04,7.622499942779541,125.41108703613281
2010-01-05,7.664286136627197,125.88909912109375
2010-01-06,7.656428813934326,124.93307495117188
2010-01-07,7.5625,124.15869903564453
2010-01-08,7.510714054107666,123.39388275146484
2010-01-11,7.599999904632568,125.2963638305664
2010-01-12,7.471070766448975,123.35564422607422
2010-01-13,7.423929214477539,124.65583038330078
2010-01-14,7.503929138183594,124.80879211425781
2010-01-15,7.533214092254639,126.22370910644531
2010-01-19,7.440357208251953,125.84130096435547
2010-01-20,7.675356864929199,124.7227554321289
2010-01-21,7.574285984039307,124.73231506347656
2010-01-22,7.385000228881836,123.011474609375
2010-01-25,7.232500076293945,120.77437591552734
2010-01-26,7.3553571701049805,120.38240814208984
2010-01-27,7.387499809265137,120.28680419921875
2010-01-28,7.318929195404053,121.44359588623047
2010-01-29,7.181428909301758,118.85277557373047
2010-02-01,6.870357036590576,117.81070709228516
2010-02-02,6.996786117553711,119.3021011352539
2010-02-03,6.9703569412231445,119.65583038330078
2010-02-04,7.026071071624756,119.68450927734375
2010-02-05,6.879642963409424,117.62906646728516
2010-02-08,6.98892879486084,117.73422241210938
2010-02-09,7.014999866485596,117.25621032714844
2010-02-10,6.996070861816406,117.53346252441406
2010-02-11,6.960000038146973,117.18929290771484
2010-02-12,7.075356960296631,117.60037994384766
2010-02-16,7.2121429443359375,119.41682434082031
2010-02-17,7.292500019073486,119.98088073730469
2010-02-18,7.201070785522461,120.58317565917969
2010-02-19,7.209286212921143,121.74951934814453
2010-02-22,7.226428985595703,121.70172119140625
2010-02-23,7.142857074737549,120.91778564453125
2010-02-24,7.0796427726745605,121.43403625488281
2010-02-25,7.049285888671875,120.5066909790039
2010-02-26,7.2278571128845215,121.42447662353516
2010-03-01,7.348214149475098,121.8929214477539
2010-03-02,7.497499942779541,123.04015350341797
2010-03-03,7.4621429443359375,122.11280822753906
2010-03-04,7.474286079406738,121.4818344116211
2010-03-05,7.67642879486084,121.57743835449219
2010-03-08,7.857500076293945,121.47227478027344
2010-03-09,7.796785831451416,120.7170181274414
2010-03-10,7.993928909301758,120.44933319091797
2010-03-11,7.996786117553711,120.181640625
2010-03-12,8.120356559753418,122.28489685058594
2010-03-15,8.049285888671875,121.79732513427734
2010-03-16,8.006428718566895,122.37093353271484
2010-03-17,8.032142639160156,123.23136138916016
2010-03-18,8.003570556640625,121.85468292236328
2010-03-19,8.028214454650879,122.09368896484375
2010-03-22,7.873929023742676,121.52007293701172
2010-03-23,8.058570861816406,122.3135757446289
2010-03-24,8.130000114440918,122.97322845458984
2010-03-25,8.247142791748047,123.67112731933594
2010-03-26,8.176786422729492,123.26004028320312
2010-03-29,8.321429252624512,123.61376953125
2010-03-30,8.449999809265137,123.23136138916016
2010-03-31,8.410357475280762,122.5908203125
2010-04-01,8.478928565979004,123.27915954589844
2010-04-05,8.392143249511719,122.73422241210938
2010-04-06,8.507143020629883,123.02103424072266
2010-04-07,8.555356979370117,122.87763214111328
2010-04-08,8.587142944335938,122.4091796875
2010-04-09,8.6225004196167,122.25621032714844
2010-04-12,8.649999618530273,122.9158706665039
2010-04-13,8.637857437133789,122.61949920654297
2010-04-14,8.760000228881836,124.02485656738281
2010-04-15,8.777856826782227,124.7896728515625
2010-04-16,8.8774995803833,124.93307495117188
2010-04-19,8.822500228881836,124.64627075195312
2010-04-20,8.876428604125977,123.5181655883789
2010-04-21,9.242856979370117,124.15869903564453
2010-04-22,9.222857475280762,122.98279571533203
2010-04-23,9.571070671081543,123.4034423828125
2010-04-26,9.710000038146973,124.05353546142578
2010-04-27,9.545356750488281,124.1873779296875
2010-04-28,9.401785850524902,123.70936584472656
2010-04-29,9.393570899963379,124.80879211425781
2010-04-30,9.618213653564453,124.69407653808594
2010-05-03,9.422857284545898,123.6998062133789
2010-05-04,9.38892936706543,123.22179412841797
2010-05-05,9.036786079406738,121.5296401977539
2010-05-06,9.065357208251953,120.73613739013672
2010-05-07,8.70392894744873,117.93498992919922
2010-05-10,8.9375,120.7170181274414
2010-05-11,8.994285583496094,119.7036361694336
2010-05-12,9.258570671081543,121.56787872314453
2010-05-13,9.400713920593262,125.17208099365234
2010-05-14,9.1128568649292,125.2963638305664
2010-05-17,9.096428871154785,124.93307495117188
2010-05-18,9.177857398986816,125.4875717163086
2010-05-19,8.910714149475098,123.6806869506836
2010-05-20,8.638570785522461,121.62523651123047
2010-05-21,8.3149995803833,116.78776550292969
2010-05-24,8.831428527832031,119.75143432617188
2010-05-25,8.548213958740234,116.12810516357422
2010-05-26,8.931428909301758,119.397705078125
2010-05-27,8.949999809265137,119.55066680908203
2010-05-28,9.26392936706543,120.42064666748047
2010-06-01,9.274642944335938,119.20649719238281
2010-06-02,9.447856903076172,119.35946655273438
2010-06-03,9.47071361541748,122.13192749023438
2010-06-04,9.221785545349121,120.8126220703125
2010-06-07,9.224642753601074,120.04779815673828
2010-06-08,9.044285774230957,118.79541015625
2010-06-09,8.981071472167969,119.34034729003906
2010-06-10,8.744285583496094,120.44933319091797
2010-06-11,8.865357398986816,121.15679168701172
2010-06-14,9.14142894744873,122.84894561767578
2010-06-15,9.130000114440918,123.26004028320312
2010-06-16,9.324999809265137,122.69598388671875
2010-06-17,9.664285659790039,124.34990692138672
2010-06-18,9.723214149475098,125.25812530517578
2010-06-21,9.917499542236328,125.64053344726562
2010-06-22,9.720000267028809,124.63671112060547
2010-06-23,9.806428909301758,123.56596374511719
2010-06-24,9.678570747375488,123.87189483642578
2010-06-25,9.645000457763672,122.69598388671875
2010-06-28,9.53321361541748,122.03633117675781
2010-06-29,9.432856559753418,121.74951934814453
2010-06-30,9.168213844299316,119.34034729003906
2010-07-01,9.08214282989502,118.11663818359375
2010-07-02,8.946070671081543,117.86807250976562
2010-07-06,8.964285850524902,118.14531707763672
2010-07-07,8.946070671081543,118.04015350341797
2010-07-08,9.374285697937012,121.76863861083984
2010-07-09,9.174642562866211,122.27533721923828
2010-07-12,9.233214378356934,121.76863861083984
2010-07-13,9.15428638458252,123.29827880859375
2010-07-14,8.906429290771484,123.63288879394531
2010-07-15,8.865357398986816,124.15869903564453
2010-07-16,9.042142868041992,124.24474334716797
2010-07-19,8.924285888671875,123.011474609375
2010-07-20,8.675000190734863,117.56214141845703
2010-07-21,9.467499732971191,120.8795394897461
2010-07-22,9.20285701751709,120.76481628417969
2010-07-23,9.181785583496094,121.70172119140625
2010-07-26,9.285714149475098,122.54302215576172
2010-07-27,9.31678581237793,123.11663818359375
2010-07-28,9.416786193847656,123.011474609375
2010-07-29,9.311071395874023,123.38432312011719
2010-07-30,9.13892936706543,121.82600402832031
2010-08-02,9.30142879486084,123.56596374511719
2010-08-03,9.321785926818848,124.31166076660156
2010-08-04,9.3871431350708,124.7227554321289
2010-08-05,9.34749984741211,124.98088073730469
2010-08-06,9.277856826782227,124.6749496459961
2010-08-09,9.338570594787598,125.03823852539062
2010-08-10,9.280357360839844,125.41108703613281
2010-08-11,9.121429443359375,124.94264221191406
2010-08-12,8.810357093811035,122.07456970214844
2010-08-13,8.987500190734863,122.33269500732422
2010-08-16,8.842143058776855,121.86424255371094
2010-08-17,8.931428909301758,123.16443634033203
2010-08-18,9.012857437133789,123.20267486572266
2010-08-19,9.029999732971191,123.011474609375
2010-08-20,8.90678596496582,123.05927276611328
2010-08-23,8.992500305175781,121.95984649658203
2010-08-24,8.666786193847656,119.7036361694336
2010-08-25,8.501428604125977,119.09178161621094
2010-08-26,8.766071319580078,120.24856567382812
2010-08-27,8.633929252624512,118.38432312011719
2010-08-30,8.598570823669434,119.57935333251953
2010-08-31,8.637499809265137,117.88719177246094
2010-09-01,8.838213920593262,119.79923248291016
2010-09-02,8.973570823669434,120.4875717163086
2010-09-03,9.110357284545898,120.6692123413086
2010-09-07,9.165714263916016,121.40535736083984
2010-09-08,9.277856826782227,120.47801208496094
2010-09-09,9.465714454650879,121.67304229736328
2010-09-10,9.399642944335938,121.40535736083984
2010-09-13,9.493571281433105,122.97322845458984
2010-09-14,9.507499694824219,122.78202819824219
2010-09-15,9.577500343322754,122.99235534667969
2010-09-16,9.651429176330566,123.5181655883789
2010-09-17,9.917499542236328,124.20649719238281
2010-09-20,9.859999656677246,124.5124282836914
2010-09-21,10.137857437133789,125.6692123413086
2010-09-22,10.096785545349121,125.82218170166016
2010-09-23,10.22607135772705,125.64053344726562
2010-09-24,10.432143211364746,126.5965576171875
2010-09-27,10.499285697937012,127.63862609863281
2010-09-28,10.420356750488281,128.7476043701172
2010-09-29,10.258213996887207,128.48948669433594
2010-09-30,10.321429252624512,129.54110717773438
2010-10-01,10.219642639160156,129.55067443847656
2010-10-04,10.057143211364746,129.28298950195312
2010-10-05,10.071429252624512,130.1912078857422
2010-10-06,10.342499732971191,130.8604278564453
2010-10-07,10.369285583496094,131.8546905517578
2010-10-08,10.418213844299316,132.31358337402344
2010-10-11,10.526429176330566,132.68641662597656
2010-10-12,10.5503568649292,132.31358337402344
2010-10-13,10.721428871154785,133.75717163085938
2010-10-14,10.774642944335938,134.17782592773438
2010-10-15,10.979999542236328,135.85086059570312
2010-10-18,11.373929023742676,134.70362854003906
2010-10-19,10.835714340209961,131.26194763183594
2010-10-20,11.035714149475098,132.1988525390625
2010-10-21,11.15571403503418,133.6615753173828
2010-10-22,11.038213729858398,133.9866180419922
2010-10-25,11.038928985595703,134.24473571777344
2010-10-26,10.959643363952637,133.1644287109375
2010-10-27,10.987500190734863,133.3843231201172
2010-10-28,10.998213768005371,135.602294921875
2010-10-29,10.865357398986816,134.70362854003906
2010-11-01,10.793571472167969,137.32313537597656
2010-11-02,10.964285850524902,137.52389526367188
2010-11-03,11.120356559753418,137.89674377441406
2010-11-04,11.266071319580078,138.4512481689453
2010-11-05,11.356785774230957,139.52198791503906
2010-11-08,11.328571319580078,138.9579315185547
2010-11-09,11.466071128845215,140.24856567382812
2010-11-10,11.308570861816406,139.66539001464844
2010-11-11,11.25,138.33651733398438
2010-11-12,11.285714149475098,138.23135375976562
2010-11-15,11.01642894744873,137.5621337890625
2010-11-16,10.918571472167969,136.6443634033203
2010-11-17,10.757143020629883,136.2237091064453
2010-11-18,10.899999618530273,136.74952697753906
2010-11-19,10.998929023742676,138.0305938720703
2010-11-22,10.95285701751709,137.66729736328125
2010-11-23,11.087499618530273,137.89674377441406
2010-11-24,11.14285659790039,137.6195068359375
2010-11-26,11.204999923706055,138.91014099121094
2010-11-29,11.26785659790039,137.2179718017578
2010-11-30,11.197856903076172,135.98471069335938
2010-12-01,11.259642601013184,137.29444885253906
2010-12-02,11.340356826782227,137.9827880859375
2010-12-03,11.321785926818848,137.90631103515625
2010-12-06,11.380000114440918,138.18356323242188
2010-12-07,11.564286231994629,139.5984649658203
2010-12-08,11.415356636047363,138.0019073486328
2010-12-09,11.504643440246582,139.52198791503906
2010-12-10,11.416070938110352,138.50860595703125
2010-12-13,11.584643363952637,138.75717163085938
2010-12-14,11.490357398986816,137.91586303710938
2010-12-15,11.428570747375488,138.7476043701172
2010-12-16,11.467499732971191,138.47036743164062
2010-12-17,11.486785888671875,138.32696533203125
2010-12-20,11.485713958740234,138.9961700439453
2010-12-21,11.535714149475098,138.61376953125
2010-12-22,11.584285736083984,139.25430297851562
2010-12-23,11.60714340209961,139.47418212890625
2010-12-27,11.530357360839844,138.73805236816406
2010-12-28,11.639642715454102,138.91969299316406
2010-12-29,11.650713920593262,139.579345703125
2010-12-30,11.624285697937012,139.92352294921875
2010-12-31,11.533928871154785,140.27725219726562
2011-01-03,11.630000114440918,140.73614501953125
2011-01-04,11.872857093811035,141.07073974609375
2011-01-05,11.76964282989502,140.8604278564453
2011-01-06,11.954285621643066,140.65965270996094
2011-01-07,11.928214073181152,142.2466583251953
2011-01-10,12.10107135772705,141.08985900878906
2011-01-11,12.317143440246582,141.68260192871094
2011-01-12,12.258929252624512,141.48184204101562
2011-01-13,12.327142715454102,142.67686462402344
2011-01-14,12.353214263916016,142.34225463867188
2011-01-18,11.768570899963379,143.23135375976562
2011-01-19,12.441070556640625,146.52008056640625
2011-01-20,12.01535701751709,147.73422241210938
2011-01-21,11.920356750488281,149.52198791503906
2011-01-24,11.673929214477539,148.5850830078125
2011-01-25,12.011786460876465,152.2084197998047
2011-01-26,12.248571395874023,154.5602264404297
2011-01-27,12.277856826782227,154.33078002929688
2011-01-28,12.291786193847656,153.96749877929688
2011-01-31,11.992856979370117,152.1797332763672
2011-02-01,12.189286231994629,154.9808807373047
2011-02-02,12.301786422729492,156.21414184570312
2011-02-03,12.278571128845215,155.98471069335938
2011-02-04,12.272856712341309,156.29063415527344
2011-02-07,12.424642562866211,156.86424255371094
2011-02-08,12.631428718566895,157.5717010498047
2011-02-09,12.685357093811035,158.33651733398438
2011-02-10,12.76392936706543,156.69215393066406
2011-02-11,12.66964340209961,156.76864624023438
2011-02-14,12.742500305175781,156.95985412597656
2011-02-15,12.828213691711426,155.72657775878906
2011-02-16,12.885713577270508,156.14723205566406
2011-02-17,12.758929252624512,156.11854553222656
2011-02-18,12.811071395874023,157.2275390625
2011-02-22,12.219642639160156,156.37667846679688
2011-02-23,12.098929405212402,154.69407653808594
2011-02-24,12.286429405212402,152.6099395751953
2011-02-25,12.330714225769043,153.97705078125
2011-02-28,12.544285774230957,155.21987915039062
2011-03-01,12.695357322692871,155.9751434326172
2011-03-02,12.498571395874023,152.41873168945312
2011-03-03,12.756786346435547,154.32122802734375
2011-03-04,12.85964298248291,156.21414184570312
2011-03-07,12.907142639160156,154.49330139160156
2011-03-08,12.6753568649292,152.67686462402344
2011-03-09,12.667499542236328,156.28106689453125
2011-03-10,12.468570709228516,157.3996124267578
2011-03-11,12.333213806152344,155.2581329345703
2011-03-14,12.613571166992188,154.07266235351562
2011-03-15,12.217857360839844,150.43020629882812
2011-03-16,12.214285850524902,149.63670349121094
2011-03-17,12.029643058776855,147.2275390625
2011-03-18,12.040356636047363,149.61758422851562
2011-03-21,11.999643325805664,150.70745849609375
2011-03-22,12.234286308288574,151.58700561523438
2011-03-23,12.117142677307129,151.05162048339844
2011-03-24,12.208929061889648,153.18356323242188
2011-03-25,12.431071281433105,153.90057373046875
2011-03-28,12.612500190734863,154.43594360351562
2011-03-29,12.416428565979004,154.24473571777344
2011-03-30,12.522856712341309,156.35755920410156
2011-03-31,12.369999885559082,156.21414184570312
2011-04-01,12.539643287658691,156.50096130371094
2011-04-04,12.296786308288574,157.18930053710938
2011-04-05,12.035357475280762,156.6061248779297
2011-04-06,12.186429023742676,157.11280822753906
2011-04-07,12.074999809265137,156.88336181640625
2011-04-08,12.140000343322754,157.12237548828125
2011-04-11,11.930713653564453,156.2523956298828
2011-04-12,11.803214073181152,156.1759033203125
2011-04-13,11.96500015258789,156.7590789794922
2011-04-14,11.95714282989502,156.63479614257812
2011-04-15,11.903571128845215,157.74378967285156
2011-04-18,11.646429061889648,157.3996124267578
2011-04-19,11.896429061889648,158.4225616455078
2011-04-20,12.268214225769043,155.92733764648438
2011-04-21,12.678570747375488,158.34608459472656
2011-04-25,12.5121431350708,160.27725219726562
2011-04-26,12.62928581237793,160.602294921875
2011-04-27,12.579999923706055,161.1950225830078
2011-04-28,12.36392879486084,162.51434326171875
2011-04-29,12.385000228881836,163.57553100585938
2011-05-02,12.490714073181152,164.54110717773438
2011-05-03,12.428214073181152,164.43594360351562
2011-05-04,12.437856674194336,164.78012084960938
2011-05-05,12.442856788635254,162.97323608398438
2011-05-06,12.48892879486084,161.5965576171875
2011-05-09,12.42357063293457,160.98471069335938
2011-05-10,12.460356712341309,161.806884765625
2011-05-11,12.46500015258789,162.81069946289062
2011-05-12,12.361429214477539,162.18930053710938
2011-05-13,12.345000267028809,164.14913940429688
2011-05-16,12.114286422729492,162.34225463867188
2011-05-17,11.85714340209961,160.46844482421875
2011-05-18,12.016785621643066,162.6195068359375
2011-05-19,12.217143058776855,163.34608459472656
2011-05-20,12.127142906188965,162.90631103515625
2011-05-23,11.784643173217773,161.16635131835938
2011-05-24,11.98214340209961,161.08985900878906
2011-05-25,11.90821361541748,160.2581329345703
2011-05-26,11.998929023742676,160.09559631347656
2011-05-27,11.95714282989502,160.52581787109375
2011-05-31,12.182143211364746,161.03250122070312
